,1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. TRI CHEMICAL/COMPOUND ID,37. CAS#,38. SRS ID,39. CLEAN AIR ACT CHEMICAL,40. CLASSIFICATION,41. METAL,42. METAL CATEGORY,43. CARCINOGEN,44. PBT,45. PFAS,46. FORM TYPE,47. UNIT OF MEASURE,48. 5.1 - FUGITIVE AIR,49. 5.2 - STACK AIR,50. 5.3 - WATER,51. 5.4 - UNDERGROUND,52. 5.4.1 - UNDERGROUND CL I,53. 5.4.2 - UNDERGROUND C II-V,54. 5.5.1 - LANDFILLS,55. 5.5.1A - RCRA C LANDFILL,56. 5.5.1B - OTHER LANDFILLS,57. 5.5.2 - LAND TREATMENT,58. 5.5.3 - SURFACE IMPNDMNT,59. 5.5.3A - RCRA SURFACE IM,60. 5.5.3B - OTHER SURFACE I,61. 5.5.4 - OTHER DISPOSAL,62. ON-SITE RELEASE TOTAL,63. 6.1 - POTW - TRNS RLSE,64. 6.1 - POTW - TRNS TRT,65. POTW - TOTAL TRANSFERS,66. 6.2 - M10,67. 6.2 - M41,68. 6.2 - M62,69. 6.2 - M40 METAL,70. 6.2 - M61 METAL,71. 6.2 - M71,72. 6.2 - M81,73. 6.2 - M82,74. 6.2 - M72,75. 6.2 - M63,76. 6.2 - M66,77. 6.2 - M67,78. 6.2 - M64,79. 6.2 - M65,80. 6.2 - M73,81. 6.2 - M79,82. 6.2 - M90,83. 6.2 - M94,84. 6.2 - M99,85. OFF-SITE RELEASE TOTAL,86. 6.2 - M20,87. 6.2 - M24,88. 6.2 - M26,89. 6.2 - M28,90. 6.2 - M93,91. OFF-SITE RECYCLED TOTAL,92. 6.2 - M56,93. 6.2 - M92,94. OFF-SITE ENERGY RECOVERY T,95. 6.2 - M40 NON-METAL,96. 6.2 - M50,97. 6.2 - M54,98. 6.2 - M61 NON-METAL,99. 6.2 - M69,100. 6.2 - M95,101. OFF-SITE TREATED TOTAL,102. 6.2 - UNCLASSIFIED,103. 6.2 - TOTAL TRANSFER,104. TOTAL RELEASES,105. 8.1 - RELEASES,106. 8.1A - ON-SITE CONTAINED,107. 8.1B - ON-SITE OTHER,108. 8.1C - OFF-SITE CONTAIN,109. 8.1D - OFF-SITE OTHER R,110. 8.2 - ENERGY RECOVER ON,111. 8.3 - ENERGY RECOVER OF,112. 8.4 - RECYCLING ON SITE,113. 8.5 - RECYCLING OFF SIT,114. 8.6 - TREATMENT ON SITE,115. 8.7 - TREATMENT OFF SITE,116. PRODUCTION WSTE (8.1-8.7),117. 8.8 - ONE-TIME RELEASE,118. PROD_RATIO_OR_ ACTIVITY,119. 8.9 - PRODUCTION RATIO
1165,1987,24141RDFRDPOBOX,110000601867,BAE SYSTEMS ORDNANCE SYSTEMS INC,RADFORD ARMY AMMUNITION PLANT 4050 PEPPERS FERRY R,RADFORD,MONTGOMERY,VA,24141,,,37.180556,-80.541111,NAD83,BAE SYSTEMS INC,78375499.0,BAE SYSTEMS INC,NO,325,Chemicals,2892,,,,,,325920,,,,,,1387010153740,Aluminum (fume or dust),NO,0007429905,7429-90-5,149476.0,NO,TRI,NO,Metals with qualifiers,NO,NO,NO,R,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1166,1987,24055BSSTT57WES,110000342950,BASSETT TABLE CO,2613 FAIRYSTONE PARK HWY,BASSETT,HENRY,VA,240550626,,,36.758712,-79.998133,NAD83,BASSETT FURNITURE INDS INC,3124617.0,,NO,337,Furniture,2511,,,,,,337122,,,,,,1387010157143,Xylene (mixed isomers),NO,0001330207,1330-20-7,84970.0,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,2087.0,8348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1167,1987,24333BCVGHCLIFF,110000585625,B.C. VAUGHAN PLANT,255 CREEKVIEW DR,GALAX,CARROLL,VA,24333,,,36.686347,-80.915866,NAD83,VAUGHAN FURNITURE CO INC,3124120.0,,NO,337,Furniture,2511,,,,,,337122,,,,,,1387010244541,Di(2-ethylhexyl) phthalate,NO,0000117817,117-81-7,29934.0,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.0,18162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1168,1987,23434LLDCL2301W,110020677999,SOLENIS LLC,2301 WILROY RD,SUFFOLK,SUFFOLK (CITY),VA,23434,,,36.77736,-76.54321,NAD83,PLATINUM EQUITY LLC,,PLATINUM EQUITY ADVISORS LLC,NO,325,Chemicals,2899,,,,,,325199,,,,,,1387010297113,Acrylamide,NO,0000079061,79-06-1,7575.0,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,20533.0,1257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21790.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,500.0,22040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1169,1987,22153SCPVR8000R,110000340881,SICPA SECURINK CORP,8000 RESEARCH WAY,SPRINGFIELD,FAIRFAX,VA,22153,,,38.739806,-77.205083,NAD83,SICPA SECURINK CORP,627870819.0,SICPA SECURINK CORP,NO,325,Chemicals,2893,,,,,,325910,,,,,,1387010741003,Certain glycol ethers,NO,N230,N230,649541.0,YES,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1170,1987,22090TMTNC11091,110002469285,AUTOMATA INC,11091 SUNSET HILLS RD,RESTON,FAIRFAX,VA,22090,,,38.94697,-77.32854,NAD83,AUTOMATA INC,20308367.0,,NO,332,Fabricated Metals,3471,,,,,,332813,,,,,,1387010268441,"1,1,1-Trichloroethane",NO,0000071556,71-55-6,4796.0,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.0,15558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1171,1987,24113DYLLMCARVE,110000913762,DOYLE LUMBER INC,CARVER RD ST RT 684,MARTINSVILLE,HENRY,VA,24112,,,36.644718,-79.938693,NAD83,,,,NO,321,Wood Products,2491,,,,,,321114,,,,,,1387010048736,Arsenic compounds,NO,N020,N020,649418.0,YES,TRI,YES,Metal complound categories,YES,NO,NO,R,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1172,1987,24153MDCSCUS11A,110000343281,MEDECO SECURITY LOCKS INC.,3625 ALLEGHENY DR,SALEM,ROANOKE,VA,24153,,,37.27928,-80.12453,NAD83,ASSA ABLOY INC,609161294.0,ASSA ABLOY INC,NO,332,Fabricated Metals,3429,,,,,,332510,,,,,,1387010048938,Nickel compounds,NO,N495,N495,650036.0,YES,TRI,YES,Metal complound categories,YES,NO,NO,R,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1173,1987,24333WBBFRSOUTH,110042083205,WEBB FURNITURE PLANT 2,901 S MAIN ST,GALAX,GALAX (CITY),VA,24333,,,36.64914,-80.9188,NAD83,WEBB FURNITURE ENTERPRISES INC,54045679.0,,NO,337,Furniture,2511,,,,,,337122,,,,,,1387010324349,Xylene (mixed isomers),NO,0001330207,1330-20-7,84970.0,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,4000.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,16250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1174,1987,22601HNKLHPLEAS,110000869481,HENKEL-HARRIS CO INC,2983 SOUTH PLEASANT VALLEY RD,WINCHESTER,FREDERICK,VA,22601,,,39.14559,-78.17998,NAD83,,,,NO,337,Furniture,2511,,,,,,337122,,,,,,1387010083778,Xylene (mixed isomers),NO,0001330207,1330-20-7,84970.0,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,5400.0,12800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,18450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1175,1987,23803DMNNC2050P,110001892685,DOMINION CHEMICAL CO INC,2050 PUDDLEDOCK RD,PETERSBURG,PETERSBURG (CITY),VA,23803,,,37.241199,-77.370621,NAD83,,,,NO,325,Chemicals,2899,5161.0,,,,,325998,,,,,,1387010798268,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007664939,7664-93-9,152405.0,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1176,1987,22980GNCMCGENIC,110000341513,GENICOM CORP,1 SOLUTIONS WAY,WAYNESBORO,WAYNESBORO (CITY),VA,229801999,,,38.091139,-78.872361,NAD83,,,,NO,332,Fabricated Metals,INVA,,,,,,332812,,,,,,1387010309464,Cyanide compounds,NO,N106,N106,649988.0,YES,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,1200.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1177,1987,24592GRGPCROUTE,110001141899,GEORGIA-PACIFIC CORP,RTE 879,SOUTH BOSTON,HALIFAX,VA,24592,,,36.697498,-78.874464,NAD83,GEORGIA-PACIFIC CORP,9020777.0,,NO,321,Wood Products,2492,,,,,,321219,,,,,,1387010036034,Formaldehyde,NO,0000050000,50-00-0,1008.0,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,30600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30600.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,250.0,30600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1178,1987,23322TDWTR500TI,110000342031,ROYSTER-CLARK INC,500 TIDEWATER CHEMICAL RD,CHESAPEAKE,CHESAPEAKE (CITY),VA,233222025,,,36.60609,-76.19902,NAD83,ROYSTER-CLARK INC,785525494.0,,NO,325,Chemicals,2875,,,,,,325314,,,,,,1387010036477,Phosphoric acid,NO,0007664382,7664-38-2,152363.0,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1179,1987,24333TGVGHRAILR,110002443302,VAUGHAN FURNITURE CO INC T G VAUGHAN PLANT,100 T GEORGE VAUGHAN JR RD,GALAX,GALAX (CITY),VA,24333,,,36.66399,-80.92339,NAD83,VAUGHAN FURNITURE CO INC,3124120.0,,NO,337,Furniture,2511,,,,,,337122,,,,,,1387010772919,n-Butyl alcohol,NO,0000071363,71-36-3,4739.0,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.0,17549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1180,1987,24505GRFFNADAMS,110000585750,GRIFFIN PIPE PRODUCTS CO,10 ADAMS ST,LYNCHBURG,LYNCHBURG (CITY),VA,24504,,,37.420815,-79.140968,NAD83,QUIKRETE HOLDINGS,,QUIKRETE HOLDINGS,NO,331,Primary Metals,3321,,,,,,331511,,,,,,1387010061695,Aluminum oxide (fibrous forms),NO,0001344281,1344-28-1,86132.0,NO,TRI,NO,Metals with qualifiers,NO,NO,NO,R,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953086.0,953086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1181,1987,22812PRDNC100QU,110000341354,BRIDGEWATER PROCESSING PLANT FACILITY #08,100 QUALITY ST.,BRIDGEWATER,ROCKINGHAM,VA,22812,,,38.38903,-78.96986,NAD83,PERDUE FARMS INC,22666820.0,PERDUE FARMS INC,NO,311,Food,2016,,,,,,311615,,,,,,1387010378040,Ammonia,NO,0007664417,7664-41-7,152389.0,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,31700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1182,1987,23237RYNLD1711R,110001130614,WABASH ALUMINUM ALLOYS LLC,1711 REYMET RD,RICHMOND,RICHMOND (CITY),VA,23237,,,37.39173,-77.41203,NAD83,CONNELL LP,174363044.0,,NO,331,Primary Metals,3341,,,,,,331314,,,,,,1387010116933,Aluminum oxide (fibrous forms),NO,0001344281,1344-28-1,86132.0,NO,TRI,NO,Metals with qualifiers,NO,NO,NO,R,Pounds,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36900.0,41900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1183,1987,23231RSCHG5000O,110020676384,RASCHIG CORP,5000 OLD OSBORNE TURNPIKE,RICHMOND,HENRICO,VA,23231,,,37.517061,-77.414068,NAD83,RASCHIG AG,,,NO,324,Petroleum,2951,,,,,,324121,,,,,,1387010826218,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007647010,7647-01-0,152231.0,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,250.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1184,1987,22601BXCRP2410P,110000868945,FEDERAL-MOGUL CORPORATION,2410 PAPERMILL RD,WINCHESTER,WINCHESTER (CITY),VA,22601,,,39.1568,-78.17696,NAD83,FEDERAL MOGUL CORP,6557045.0,FEDERAL MOGUL CORP,NO,336,Transportation Equipment,3714,,,,,,336340,,,,,,1387010920977,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,N040,N040,649426.0,NO,TRI,NO,Metal complound categories,NO,NO,NO,R,Pounds,5500.0,1400.0,0.0,0.0,0.0,0.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1406900.0,0.0,5500.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0,0.0,5500.0,1406900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1185,1987,24541THGDY1435G,110001887628,THE GOODYEAR TIRE & RUBBER CO.,1901 GOODYEAR BLVD,DANVILLE,DANVILLE (CITY),VA,24541,,,36.55935,-79.37319,NAD83,THE GOODYEAR TIRE & RUBBER CO,4467924.0,THE GOODYEAR TIRE & RUBBER CO,NO,326,Plastics and Rubber,3011,,,,,,326211,,,,,,1387010280307,Toluene,NO,0000108883,108-88-3,25452.0,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,5863.0,16252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2262.0,0.0,0.0,0.0,0.0,2262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2262.0,22115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1186,1987,24015RLNCN2837R,110000342861,AKZO NOBEL COATINGS INC,2837 ROANOKE AVE SW,ROANOKE,ROANOKE (CITY),VA,24015,,,37.27058,-79.99067,NAD83,AKZO NOBEL INC,62999347.0,AKZO NOBEL NV,NO,325,Chemicals,2851,,,,,,325510,,,,,,1387010161608,Methanol,NO,0000067561,67-56-1,4283.0,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,18620.0,1115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8921.0,0.0,0.0,0.0,0.0,8921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8921.0,19735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1187,1987,24015RLNCN2837R,110000342861,AKZO NOBEL COATINGS INC,2837 ROANOKE AVE SW,ROANOKE,ROANOKE (CITY),VA,24015,,,37.27058,-79.99067,NAD83,AKZO NOBEL INC,62999347.0,AKZO NOBEL NV,NO,325,Chemicals,2851,,,,,,325510,,,,,,1387010161610,Methyl ethyl ketone,NO,0000078933,78-93-3,7443.0,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,15866.0,2963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50997.0,0.0,0.0,0.0,0.0,50997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50997.0,18829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1188,1987,24060LTTNP1213N,110000885720,MOOG INC.,1213 N MAIN ST,BLACKSBURG,MONTGOMERY,VA,24060,,,37.24175,-80.41816,NAD83,MOOG INC,2103166.0,MOOG INC,NO,334,Computers and Electronic Products,3679,,,,,,334290,,,,,,1387010262828,Dichloromethane,NO,0000075092,75-09-2,5306.0,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,250.0,34582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,35082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4298.0,0.0,0.0,0.0,0.0,4298.0,0.0,4298.0,35082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
